age,region,sexe,type,entendu
21,Nord_Ouest,female,normee,1
21,Nord_Ouest,female,normee,1
21,Nord_Ouest,female,normee,1
21,Nord_Ouest,female,non_normee,1
21,Nord_Ouest,female,normee,1
18,Nord,female,normee,1
18,Nord,female,normee,1
18,Nord,female,non_normee,1
18,Nord,female,normee,1
18,Nord,female,normee,1
18,Nord,female,sud_ouest,1
18,Nord,female,non_normee,1
18,Nord,female,normee,1
18,Nord,female,non_normee,1
18,Nord,female,normee,1
18,Nord,female,non_normee,1
18,Nord,female,normee,1
18,Nord,female,sud_ouest,1
18,Nord,female,normee,1
18,Nord,female,normee,1
18,Nord,female,normee,1
18,Nord,female,normee,1
18,Nord,female,non_normee,1
18,Nord,female,normee,1
18,Nord,female,normee,1
18,Nord,female,non_normee,1
18,Nord,female,normee,1
18,Nord,female,non_normee,1
22,Sud_Ouest,female,normee,1
22,Sud_Ouest,female,normee,1
22,Sud_Ouest,female,non_normee,1
22,Sud_Ouest,female,sud_ouest,1
22,Sud_Ouest,female,normee,1
22,Sud_Ouest,female,normee,1
22,Sud_Ouest,female,non_normee,1
22,Sud_Ouest,female,non_normee,1
22,Sud_Ouest,female,normee,1
22,Sud_Ouest,female,non_normee,1
22,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,sud_ouest,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,sud_ouest,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,sud_ouest,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,normee,1
23,Sud_Ouest,female,non_normee,1
23,Sud_Ouest,female,sud_ouest,1
23,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,sud_ouest,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,non_normee,1
55,Sud_Ouest,female,normee,1
55,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,sud_ouest,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,sud_ouest,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,non_normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,non_normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,non_normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,non_normee,1
56,Hors metropole,female,sud_ouest,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,non_normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,sud_ouest,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,normee,1
56,Hors metropole,female,sud_ouest,1
73,Sud,female,normee,1
73,Sud,female,non_normee,1
73,Sud,female,normee,1
73,Sud,female,non_normee,1
73,Sud,female,normee,1
73,Sud,female,non_normee,1
73,Sud,female,normee,1
73,Sud,female,normee,1
73,Sud,female,normee,1
73,Sud,female,non_normee,1
73,Sud,female,normee,1
73,Sud,female,non_normee,1
73,Sud,female,normee,1
73,Sud,female,normee,1
73,Sud,female,sud_ouest,1
73,Sud,female,normee,1
73,Sud,female,non_normee,1
73,Sud,female,normee,1
73,Sud,female,normee,1
73,Sud,female,non_normee,1
73,Sud,female,normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,non_normee,1
21,Hors metropole,female,non_normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,non_normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,non_normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,non_normee,1
21,Hors metropole,female,normee,1
21,Hors metropole,female,non_normee,1
21,Hors metropole,female,normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,sud_ouest,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,non_normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,sud_ouest,1
62,Sud_Ouest,female,non_normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,non_normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,non_normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,non_normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,normee,1
62,Sud_Ouest,female,sud_ouest,1
62,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,normee,1
56,Sud_Ouest,female,non_normee,1
56,Sud_Ouest,female,normee,1
22,Nord,male,normee,1
22,Nord,male,normee,1
22,Nord,male,normee,1
22,Nord,male,non_normee,1
22,Nord,male,normee,1
22,Nord,male,non_normee,1
22,Nord,male,normee,1
22,Nord,male,non_normee,1
22,Nord,male,non_normee,1
22,Nord,male,normee,1
22,Nord,male,non_normee,1
22,Nord,male,normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,sud_ouest,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,sud_ouest,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,non_normee,1
44,Sud_Ouest,female,normee,1
44,Sud_Ouest,female,sud_ouest,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,sud_ouest,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,sud_ouest,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,sud_ouest,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,non_normee,1
22,Sud,female,normee,1
22,Sud,female,sud_ouest,1
22,Sud,female,normee,1
30,Nord,female,normee,1
30,Nord,female,non_normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,non_normee,1
30,Nord,female,normee,1
30,Nord,female,non_normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,non_normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,non_normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,non_normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,normee,1
30,Nord,female,non_normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,non_normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,non_normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,non_normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,non_normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,non_normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,non_normee,1
23,Hors metropole,male,normee,1
23,Hors metropole,male,normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,sud_ouest,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,sud_ouest,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,normee,1
58,Sud_Ouest,male,non_normee,1
58,Sud_Ouest,male,sud_ouest,1
58,Sud_Ouest,male,normee,1
53,Nord,male,non_normee,1
53,Nord,male,normee,1
53,Nord,male,normee,1
53,Nord,male,normee,1
53,Nord,male,non_normee,1
53,Nord,male,normee,1
53,Nord,male,normee,1
53,Nord,male,normee,1
53,Nord,male,non_normee,1
53,Nord,male,normee,1
53,Nord,male,non_normee,1
53,Nord,male,normee,1
53,Nord,male,normee,1
53,Nord,male,non_normee,1
53,Nord,male,normee,1
53,Nord,male,normee,1
53,Nord,male,non_normee,1
53,Nord,male,normee,1
53,Nord,male,non_normee,1
53,Nord,male,normee,1
45,Sud_Ouest,female,non_normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,non_normee,1
45,Sud_Ouest,female,sud_ouest,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,sud_ouest,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,non_normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,non_normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,non_normee,1
45,Sud_Ouest,female,non_normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,normee,1
45,Sud_Ouest,female,non_normee,1
45,Sud_Ouest,female,sud_ouest,1
45,Sud_Ouest,female,normee,1
45,Nord,female,non_normee,1
45,Nord,female,normee,1
45,Nord,female,non_normee,1
45,Nord,female,normee,1
45,Nord,female,normee,1
45,Nord,female,non_normee,1
45,Nord,female,normee,1
45,Nord,female,normee,1
45,Nord,female,non_normee,1
45,Nord,female,normee,1
45,Nord,female,normee,1
45,Nord,female,normee,1
28,Sud,male,normee,1
28,Sud,male,non_normee,1
28,Sud,male,normee,1
28,Sud,male,non_normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,non_normee,1
28,Sud,male,normee,1
28,Sud,male,non_normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,normee,1
28,Sud,male,non_normee,1
28,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,normee,1
42,Sud,male,normee,1
42,Sud,male,normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
42,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
42,Sud,male,normee,1
42,Sud,male,non_normee,1
57,Sud_Ouest,female,normee,1
57,Sud_Ouest,female,normee,1
57,Sud_Ouest,female,non_normee,1
57,Sud_Ouest,female,sud_ouest,1
57,Sud_Ouest,female,normee,1
57,Sud_Ouest,female,non_normee,1
57,Sud_Ouest,female,normee,1
57,Sud_Ouest,female,normee,1
57,Sud_Ouest,female,sud_ouest,1
57,Sud_Ouest,female,non_normee,1
57,Sud_Ouest,female,normee,1
57,Sud_Ouest,female,sud_ouest,1
57,Sud_Ouest,female,normee,1
57,Sud_Ouest,female,normee,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,sud_ouest,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,normee,1
20,Sud,female,normee,1
20,Sud,female,sud_ouest,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,normee,1
20,Sud,female,normee,1
20,Sud,female,sud_ouest,1
20,Sud,female,normee,1
20,Sud,female,non_normee,1
20,Sud,female,non_normee,1
20,Sud,female,normee,1
20,Sud,female,sud_ouest,1
55,Nord_Ouest,female,non_normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,non_normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,sud_ouest,1
55,Nord_Ouest,female,non_normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,non_normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,non_normee,1
55,Nord_Ouest,female,normee,1
55,Nord_Ouest,female,sud_ouest,1
61,Sud_Ouest,female,non_normee,1
61,Sud_Ouest,female,sud_ouest,1
61,Sud_Ouest,female,normee,1
61,Sud_Ouest,female,normee,1
61,Sud_Ouest,female,sud_ouest,1
61,Sud_Ouest,female,normee,1
61,Sud_Ouest,female,non_normee,1
61,Sud_Ouest,female,normee,1
61,Sud_Ouest,female,non_normee,1
61,Sud_Ouest,female,normee,1
61,Sud_Ouest,female,sud_ouest,1
61,Sud_Ouest,female,non_normee,1
61,Sud_Ouest,female,non_normee,1
61,Sud_Ouest,female,normee,1
61,Sud_Ouest,female,normee,1
61,Sud_Ouest,female,sud_ouest,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,sud_ouest,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,sud_ouest,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,sud_ouest,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,normee,1
19,Sud_Ouest,female,non_normee,1
19,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,non_normee,1
21,Sud_Ouest,female,normee,1
21,Sud_Ouest,female,sud_ouest,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
21,Sud,female,non_normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
21,Sud,female,normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,sud_ouest,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
53,Nord,female,normee,1
53,Nord,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,sud_ouest,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,sud_ouest,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,sud_ouest,1
63,Sud_Ouest,female,non_normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,normee,1
63,Sud_Ouest,female,sud_ouest,1
63,Sud_Ouest,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,normee,1
21,Paris et alentours,female,non_normee,1
21,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,non_normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,non_normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,non_normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,normee,1
38,Paris et alentours,female,non_normee,1
38,Paris et alentours,female,normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,sud_ouest,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,non_normee,1
19,Paris et alentours,male,normee,1
19,Paris et alentours,male,normee,1
22,Paris et alentours,female,non_normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,non_normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
22,Paris et alentours,female,normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,sud_ouest,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
21,Nord,female,non_normee,1
21,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,normee,1
31,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,non_normee,1
31,Nord,female,normee,1
31,Nord,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,normee,1
23,Sud,female,normee,1
23,Sud,female,non_normee,1
23,Sud,female,normee,1
23,Sud,female,normee,1
23,Sud,female,normee,1
23,Sud,female,normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,sud_ouest,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
60,Paris et alentours,female,non_normee,1
60,Paris et alentours,female,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
22,Paris et alentours,male,non_normee,1
22,Paris et alentours,male,normee,1
